0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Tagraxofusp,0.24490315,0.25039774,0.3178564,-0.32377067,0.6132131,-0.24187015,-0.54018414,-0.10658922,0.20224606,0.39217564,0.37961745,0.22370028,0.26299265,-0.5771443,-0.0023159748,-0.07538093,0.12817563,-0.018409206,0.054507356,0.8895559,0.5050238,0.138268,0.31706852,-0.71549517,0.2722349,-0.008410867,0.18435581,0.116534725,-0.28912884,-0.33193687,0.41700462,-0.20209949,0.14034735,0.7608691,-0.6553359,-0.4983319,0.8453586,0.26003253,0.00583902,-0.081298456,-0.32117313,1.097661,-0.37585,0.3267992,-0.18392381,0.019464841,-0.19502844,0.39051375,0.20407872,-0.55061966
Scopolamine,0.029005613,-0.076684974,0.01957052,-0.19735305,-0.10661398,-0.2541343,-0.068564825,-0.06937158,-0.096994996,-0.006794721,-0.17861554,-0.04653181,0.17129688,-0.083756395,-0.02027345,0.079996124,0.1971117,-0.27676702,0.07988431,0.23636138,-0.20722786,0.3708786,0.01807588,-0.23657593,0.12377191,0.040799215,0.13864878,-0.01652789,-0.12185341,-0.35505018,0.080448024,-0.059976373,0.031836502,-0.2574229,0.058376618,0.046939895,0.32320237,-0.113731645,-0.22174385,0.25810227,-0.13050775,0.344764,-0.21698119,0.032620203,-0.43844858,-0.13492793,0.2662238,-0.1383026,-0.24103266,0.028432177
Tisagenlecleucel,0.49818438,0.11454054,0.09354937,0.14346053,-0.29674816,-0.24754484,0.045698408,-0.46421704,0.042280037,-0.121682204,-0.076832175,0.6052142,0.04578382,-0.04383011,-0.41768524,0.023247356,0.038942013,-0.10939367,-0.32115734,0.60838455,-0.5068285,0.053107172,0.2554446,-0.2831853,-0.13249929,0.0955254,0.20415768,-0.30258396,-0.49251708,0.13580962,0.12217727,0.31584275,-0.004271832,-0.05444306,-0.23764353,-0.2308938,0.623277,-0.8072521,0.17127676,0.72592354,-0.15412863,0.19638138,-0.22804104,-0.2676217,-0.40387577,0.08164338,0.32382593,-0.05283478,-0.28996292,0.035188783
Gallium nitrate,-0.14918795,-0.2122889,0.18936244,-0.3446529,0.17307992,0.18047723,-0.01881698,-0.27305177,0.49385896,0.32139537,-0.23307188,-0.28164238,0.28740674,-0.11481779,0.0048430515,-0.18792006,0.16462556,-0.24774502,0.19894977,0.52844673,-0.28705448,0.37884876,-0.18957727,-0.29114538,0.39761764,-0.39266592,0.2770587,0.13944584,-0.06626321,-0.16203627,0.22547266,0.1304931,-0.18591635,-0.55137706,-0.067491785,0.14800113,0.56711876,0.12186945,-0.11738785,0.028927421,-0.22299106,0.51970416,0.11090466,0.49931473,-0.12237562,-0.06188648,-0.015349049,0.10621849,-0.2720266,0.09533361
Iodipamide,0.02638593,-0.4623512,0.10147213,-0.21567924,0.31879205,-0.1335502,-0.091169104,-0.20481613,0.13067561,0.46163842,-0.07229389,-0.2963838,0.365364,0.02559204,-0.06664603,-0.25168273,0.35973865,-0.19848664,0.3344025,0.02664298,-0.108188055,0.6225046,-0.2211516,-0.49274668,0.2754521,-0.3775684,0.31436026,0.30689892,-0.34357658,-0.25331676,0.3646651,-0.04991298,0.029789584,-0.63387936,0.07355344,0.31399858,0.68235457,0.21112509,-0.40379503,0.30638373,0.083767205,0.49574915,-0.1928319,0.3296468,-0.4378014,-0.33723176,-0.092914715,-0.029537285,-0.3052749,0.03525525
Iodixanol,-0.022219976,-0.51309574,0.23181428,-0.059981454,0.2100773,-0.08462283,-0.13441929,-0.1673614,0.22540252,0.38706267,-0.2555959,-0.39076868,0.16952795,0.029607315,-0.06718022,-0.3917662,0.1392908,-0.12351458,0.29796445,0.06863156,-0.26211146,0.8081982,-0.3154126,-0.48728135,0.42922273,-0.44814357,0.44694212,0.2161961,-0.1368582,-0.22156797,0.432638,-0.104744405,-0.15572736,-0.6287109,-0.07843778,0.37833703,0.61656934,0.18577413,-0.24348871,0.008167059,0.088577636,0.52749574,-0.121841036,0.25109798,-0.53035855,-0.25976837,-0.1548879,-0.10094686,-0.23656686,0.16948302
Streptomycin,-0.05355843,-0.32403475,0.14588569,-0.49234226,0.07020891,0.29182613,-0.10672995,-0.28231567,0.37904802,0.3204556,-0.33341452,-0.31480807,0.002178199,-0.31353122,0.17208305,-0.007933627,0.15636002,-0.10315012,0.12675552,0.4270497,-0.3507822,0.43561664,-0.18972419,-0.28474915,0.43840328,-0.51059514,0.3439228,0.13541241,-0.2538501,-0.08327296,0.048736062,-0.044788536,-0.45736137,-0.68684,0.116944134,0.27916571,0.42773756,-0.023313899,-0.3152433,0.03917103,0.11803451,0.63126045,0.11535274,0.26666078,0.044336814,0.017578362,0.021834228,-0.16287905,-0.306953,0.004943678
Benzylpenicillin (sodium),0.37028658,-0.0383823,0.035623778,-0.007792577,0.104978435,0.17820798,0.17360312,-0.10624165,0.7240272,0.3579559,-0.016339144,0.011906705,0.28158522,-0.27279752,0.22360975,0.13535352,0.30200487,-0.08872882,0.04448875,0.46797112,-0.3459784,0.04886568,0.27573586,-0.2001678,0.28616795,-0.27539426,0.114605196,-0.063763686,-0.46254727,0.0022078708,0.2003578,-0.1538548,-0.46226186,-0.30506387,0.19893563,0.19502921,0.7521144,0.08033302,-0.39061642,0.17429286,-0.06902208,0.51869184,0.29222384,0.20657755,-0.08801256,0.039417703,0.18622231,-0.51261425,-0.51791626,-0.25712278
Chlorphenesin,-0.030639237,-0.20548546,0.0806965,-0.21854474,-0.15472823,-0.29887602,-0.14095438,-0.04007325,-0.12762792,-0.1226278,-0.25147593,-0.2235771,0.18780519,-0.016150272,0.2325909,0.025822164,0.19244815,-0.18697026,0.07639331,0.07100859,-0.29578888,0.41581684,-0.012962252,-0.3513983,0.12883535,-0.020174477,0.21681221,-0.074419886,-0.0346334,-0.37807503,0.0849257,-0.2260594,0.063702345,-0.32433215,-0.07876041,-0.11539399,0.3132975,-0.016562354,-0.24282011,0.329599,-0.1407008,0.30414945,-0.29612646,-0.09781379,-0.57773656,-0.20928003,0.3311072,-0.09251647,-0.19630459,0.051500693
Ethchlorvynol,-0.002346386,-0.2650813,0.09169555,-0.08250603,-0.23054637,-0.40131974,-0.24186438,0.026669553,-0.30490223,-0.14621833,-0.22551121,-0.18111509,0.17530791,0.018365603,0.21752404,0.037090212,0.18455468,-0.19436985,0.046211567,-0.014851747,-0.28965032,0.57796526,0.021574674,-0.30718055,0.14006835,-0.054993894,0.3200963,-0.13543814,-0.117799394,-0.5092423,0.056388803,-0.12580833,-0.050184898,-0.4046283,0.008510614,-0.018966733,0.270379,-0.12508875,-0.30074057,0.43674606,-0.09353771,0.27179757,-0.31708953,-0.06651315,-0.64181715,-0.31433666,0.3856472,-0.19027598,-0.14893071,0.022590363
Gabapentin,0.044695463,-0.111226864,0.037060376,-0.10968983,-0.24998543,-0.23825395,-0.14405505,-0.12814187,-0.10387834,-0.131765,-0.13318752,-0.053395927,0.061818104,-0.13757549,0.10706531,0.1635222,0.07359832,-0.05463449,-0.0134067265,0.17750959,-0.35013542,0.37520275,0.097939424,-0.29668576,0.05371032,-0.040723216,0.17692555,-0.15084402,-0.081943505,-0.3200046,0.09142719,-0.12526435,-0.055575874,-0.2325373,-0.06256515,-0.13677673,0.24508095,-0.1855984,-0.22014245,0.28204095,-0.0708041,0.28802988,-0.25388113,-0.035922393,-0.4321817,-0.053979285,0.33006674,-0.07980793,-0.16523144,-0.088135146
Meprobamate,0.046347737,-0.14615485,0.01974065,-0.18256992,-0.2895013,-0.35425335,-0.159407,0.07761463,-0.22984484,-0.21272801,-0.19294882,-0.13348514,0.09869244,-0.033335686,0.21399432,0.20285186,0.16490719,-0.16443676,0.13330333,0.08253882,-0.39261562,0.5669065,0.007369851,-0.26750088,0.10272693,0.011809495,0.2330391,-0.1113567,-0.024888057,-0.43703827,0.12886381,-0.17342845,0.055385303,-0.4110249,-0.008803169,0.0013056066,0.24893717,-0.15640257,-0.28278804,0.3663504,-0.17273405,0.25503406,-0.31300494,0.0058633434,-0.6176004,-0.20818616,0.36256334,-0.22017445,-0.20175955,0.095910005
Phensuximide,0.033224724,-0.055099078,0.060091287,-0.03551355,-0.18527971,-0.13163768,-0.09440042,-0.13752435,-0.006227274,-0.02970585,-0.034022063,-0.031247994,0.0022641646,-0.20184284,-0.08544052,0.11276181,0.14356872,-0.09856342,0.0032154748,0.18745458,-0.3178551,0.34657848,0.05283991,-0.25695553,-0.015569902,-0.059422992,0.17736387,-0.15252295,-0.068256214,-0.22670004,-0.043676164,-0.012371972,-0.08173431,-0.14152329,-0.030130507,-0.04310869,0.32122925,-0.2742435,-0.17495996,0.26254773,-0.042170167,0.3459513,-0.1615796,-0.00027957594,-0.344183,0.04006637,0.2824279,-0.099545695,-0.1694261,-0.1102595
Trimethobenzamide,-0.08440178,-0.23142532,0.1131947,-0.2389871,-0.29699346,-0.35932732,-0.1909761,-0.09167163,-0.13439558,-0.13914706,-0.20987745,-0.063968115,0.032806285,-0.11669072,0.12696043,0.0677182,0.21630377,-0.1240141,0.079424314,0.15556371,-0.40666753,0.57023174,0.050939925,-0.2659223,0.054038227,-0.063194014,0.2602182,-0.14547844,-0.2025904,-0.57048464,-0.008038938,-0.11847727,0.033793647,-0.42954895,-0.031907078,-0.14943272,0.3517812,-0.13532364,-0.3600338,0.4751539,-0.008938496,0.20106685,-0.2052892,-0.13204205,-0.4674687,-0.33449355,0.34419727,-0.15171362,-0.1904254,-0.10425961
Pancuronium,-0.2761867,-0.31366265,0.23400073,-0.13742341,-0.016317276,-0.38842532,0.0032066312,-0.32193837,-0.0656383,0.058456395,-0.25625664,0.11313865,0.44043267,-0.010663597,-0.23225217,-0.05754226,0.47470555,-0.41372174,-0.340066,-0.22087121,-0.008642275,0.18952593,-0.0114997355,-0.1509225,0.22897843,-0.099238925,0.15012261,-0.07031403,-0.26046294,-0.36604097,-0.26034656,0.2639843,-0.19342144,-0.178639,0.33048636,0.04875928,0.65306926,-0.08509404,0.1060024,0.35013568,0.36328813,0.45383227,0.1910322,-0.31791106,-0.42814416,-0.35048968,0.2571286,-0.25853604,-0.5414785,-0.13849854
Bretylium,0.11827638,-0.03816292,0.030632209,0.049876265,-0.10288512,-0.012820607,-0.050506145,-0.30423525,0.07174348,0.04899413,-0.12611696,0.034437075,0.22640227,-0.11796029,-0.1843002,0.0493628,0.09463455,-0.16081305,-0.064994395,0.24083118,-0.19012497,0.15288994,0.020765381,-0.30396765,0.05676777,0.0062036137,0.050362006,-0.040900264,-0.11235472,-0.10133332,0.00461323,0.004970112,-0.06660598,-0.11371945,-0.071243115,-0.11519505,0.32005677,-0.10930281,-0.076508924,0.231638,-0.1187957,0.33963287,-0.14718267,-0.0075592604,-0.31935444,0.0661967,0.31433204,-0.05484273,-0.3598188,-0.10433312
Axicabtagene ciloleucel,0.5704176,0.119599044,0.17247593,0.20489457,-0.29655463,-0.011095709,0.15774892,-0.6447123,0.102746226,0.016527774,-0.33088818,0.4613645,0.036460854,-0.111632936,-0.7266921,-0.3097002,0.039738487,-0.16540165,-0.34587038,0.47856304,-0.39162734,0.03601946,0.26908883,-0.2253227,-0.014002545,0.10172509,0.22288825,-0.16180342,-0.439388,0.18124852,0.13316485,0.4328623,0.03982208,0.13034354,-0.12189621,0.013583402,0.6292272,-0.8714472,0.11246868,0.6117197,-0.060276445,0.29919243,-0.07632777,-0.12905881,-0.33181298,0.20310205,0.33766568,-0.21894625,-0.45915428,0.114235245
Trastuzumab deruxtecan,0.4856326,-0.016675446,0.00030464533,0.16363703,-0.4061734,-0.18419044,0.034772042,-0.6565608,0.11225505,-0.27102926,-0.21178147,0.49011225,0.005422512,-0.12479991,-0.6604568,-0.25365913,0.18417427,-0.2688568,-0.24760897,0.48626736,-0.3260335,0.13884448,0.30596507,-0.30062374,-0.11681524,0.105533786,0.29028687,-0.26784542,-0.40921038,-0.120638184,0.24647465,0.29935187,0.019519543,0.12095483,-0.30755204,0.1074503,0.5322474,-0.8906181,0.19516401,0.64889145,-0.13627152,-0.00044641062,-0.10022847,-0.19901833,-0.49342194,0.12161836,0.5300689,-0.29880723,-0.21929277,0.16685852
Tafasitamab,0.5178028,0.06793224,0.08682731,0.1513062,-0.3125436,-0.06354538,-0.06969073,-0.5613519,0.1212429,0.02999926,-0.25806057,0.6869408,0.04260257,-0.23171245,-0.52130073,-0.24141933,0.07065986,-0.29587787,-0.4281807,0.47908244,-0.13170153,0.10891913,0.4964733,-0.3274212,-0.09615092,-0.04207896,0.36887714,-0.123474374,-0.43374434,0.08565221,0.11695608,0.32941255,0.023515414,0.17570026,-0.14401217,-0.083248965,0.6496412,-0.6751812,0.19753087,0.51909894,0.082127444,0.20192865,-0.10979914,-0.0725994,-0.42107004,0.062916994,0.32739753,-0.14831018,-0.40946496,0.06580373
Voxelotor,-0.24768999,-0.07734089,-0.27716696,-0.1872056,0.14115946,-0.1381836,0.051507816,-0.48113045,0.006619451,-0.06952402,-0.41026506,-0.52165645,0.5047908,-0.24247898,-0.47623098,-0.18530309,-0.019246118,-0.16435781,-0.23261903,0.22300918,-0.100829825,0.0063990057,0.01969098,-0.42450958,0.23929939,0.18802424,-0.38824898,0.28414312,-0.04678906,0.012624362,-0.33535555,0.1606478,-0.2885061,-0.078780755,0.1864737,-0.3864783,0.35332078,-0.26882535,0.23738031,0.02272371,-0.21246432,0.67229646,-0.0997017,0.22277232,-0.13030079,0.04424533,0.2712154,0.11922579,-0.41950148,0.06595318
Zanubrutinib,0.53927433,0.035562005,-0.24979128,-0.1605553,-0.23971084,0.22998112,0.011797038,-0.5557033,0.12846564,-0.37097237,-0.26012662,0.18895796,-0.15438563,0.18196219,-0.38453543,0.06872267,0.1630358,-0.36200768,-0.016978372,0.3867384,-0.21453027,0.17906189,0.320431,-0.36625203,-0.06212419,-0.007850135,-0.104186766,-0.07782181,-0.2515479,0.08643219,-0.0008994341,0.30458304,-0.3384659,0.21222076,0.17624357,0.085423455,0.376163,-0.5187745,0.31818062,0.15663186,-0.15090144,0.2435949,-0.4443394,-0.08513699,-0.28791633,0.45886627,0.399073,0.15675782,-0.4889645,0.04600012
Dienogest,0.78682196,-0.031173289,-0.11789256,-0.14324765,0.03134747,-0.052868333,0.24751408,-0.28390333,-0.34029546,0.0038991137,-0.0044340896,0.58803844,-0.1682354,-0.5900835,-0.059463043,-0.33761585,-0.4737893,-0.2395589,-0.36358798,0.7540955,-0.022657627,0.40021372,0.24093555,-0.28157908,0.47241554,0.36807925,-0.14539288,-0.16446829,-0.38001826,-0.23992099,0.21421318,0.22943337,-0.04616486,-0.2553949,0.15740338,0.0039094076,-0.012615614,-0.27811953,-0.09012714,0.50783896,0.077213176,0.5474864,0.085378006,0.3344692,0.028008413,0.48568696,0.51752245,-0.13701192,-0.4479387,-0.33546856
Norgestimate,0.59508127,0.09880073,-0.11913966,-0.34400836,0.08870321,-0.025759134,0.29293147,-0.25197098,-0.26620343,0.0038416714,0.07218885,0.6111986,0.032621495,-0.7773357,-0.1143246,-0.43436372,-0.33245313,-0.12299776,-0.48583096,0.7935882,0.028577426,0.39302245,0.2796268,-0.37978294,0.38964242,0.4894724,-0.21529411,-0.12303002,-0.4391452,-0.3188201,0.13522042,0.2950995,0.079604074,-0.36332253,0.17476065,-0.10509022,0.06970916,-0.00034702086,0.041568927,0.4179045,0.18610077,0.4793446,0.3211352,0.4159238,-0.06975975,0.47206402,0.49794185,-0.03884864,-0.528161,-0.5101796
Hydroxyamphetamine (ophthalmic),0.26677406,-0.30439427,-0.06494229,-0.11092872,0.12584247,0.08639935,-0.06982467,-0.20714891,-0.11130954,-0.30562887,-0.062217787,-0.30021474,0.083995074,0.02514262,-0.026474517,0.27922928,-0.055366904,-0.21400562,0.12134598,0.18204042,-0.14310892,0.37666687,-0.12475679,-0.32939625,0.12997095,-0.12935765,-0.0655766,0.17713645,0.021996818,-0.18343899,0.24442917,-0.26253778,-0.14475335,-0.28143832,-0.010295331,0.119665235,0.3524962,0.03532449,-0.23754035,-0.23271161,-0.19157286,0.63868743,-0.32653773,-0.04567493,-0.5009994,0.092436075,0.18756907,0.023953307,-0.4118117,0.12711164
Avatrombopag,0.32765976,0.20990871,-0.074286945,0.09794124,0.01562323,-0.35482764,0.3436623,-0.1035415,-0.08589517,-0.2213586,0.25990185,-0.37919483,-0.23227261,-0.4396929,0.49748924,0.008020013,-0.046294335,-0.37438825,-0.3940667,-0.36682948,0.064346224,0.38569438,0.25731862,-0.5130043,0.39913377,-0.068865135,-0.16000558,0.26154792,0.064527236,0.011040286,0.18768723,0.18141872,-0.5368395,-0.29932168,-0.16721241,-0.21415254,0.20706442,-0.42896962,0.43694016,-0.0440833,-0.25018644,0.7599354,-0.19616461,0.2906092,-0.54699105,0.7575636,0.53481114,0.21226503,-0.0164193,-0.38673174
Methylnaltrexone,-0.04772108,-0.02526644,-0.017005932,-0.279104,0.08542777,0.095236786,0.11444398,-0.040317547,-0.24326329,-0.15032496,-0.11851236,-0.17856254,0.21329318,-0.30150303,-0.22639212,0.21323697,0.11616752,-0.24384737,-0.1793262,0.056858297,0.05478562,0.26195383,-0.12186457,-0.53045046,0.15024951,0.13686228,-0.023819901,-0.11915419,0.11255118,-0.19437255,-0.24090455,-0.040478744,-0.22377911,0.049890146,-0.040848218,-0.14982504,0.31494153,-0.2268085,0.109707855,-0.27387974,-0.15672238,0.5973868,-0.14528172,0.24264859,-0.28531623,0.15648016,0.3164385,0.18028459,-0.2789179,0.12936237
Glecaprevir,0.06872102,0.17394531,-0.11876902,-0.41421095,-0.11692267,-0.062294077,0.4259664,-0.38771957,-0.29452178,-0.11187058,-0.22899738,0.072822355,0.34661317,-0.25207934,0.18156244,0.30175334,0.25998992,-0.24751036,-0.31250077,0.27474663,0.047048397,0.3415515,-0.037865043,-0.47290856,0.37760746,0.23814525,0.26832137,0.08672393,-0.09557888,-0.37611756,-0.049471688,0.4240938,-0.383849,0.09602139,-0.19867173,0.10731973,0.35673133,-0.17379147,0.23798041,-0.31260154,0.19695993,0.49423546,-0.14027283,0.575655,-0.06767287,-0.14142828,0.03270333,0.044645663,-0.41193557,0.43601817
Phenindamine,0.060281508,-0.10940027,-0.023018382,-0.21876077,-0.38310137,-0.53163666,-0.2741953,0.2089995,-0.2727364,-0.31420326,-0.29913348,-0.21255715,0.24405354,0.005695481,0.258608,0.20422994,0.25816384,-0.1989441,0.2727081,0.056704283,-0.4194083,0.58560055,-0.05666553,-0.22261292,0.13988526,0.07254753,0.11389127,-0.12719087,0.053677667,-0.5168415,-0.04248485,-0.2429134,0.17178062,-0.39634824,0.06322982,-0.09117157,0.278258,-0.15361428,-0.38013884,0.30696422,-0.25778037,0.26730427,-0.3770234,-0.1271445,-0.7808223,-0.1960307,0.42841327,-0.18961784,-0.18590401,0.12078735
Chlormezanone,0.004581689,-0.15062115,0.08240468,-0.18544446,-0.24773596,-0.33832797,-0.109733894,0.08260424,-0.2040871,-0.11947304,-0.1566931,-0.19711782,0.10789108,-0.04004661,0.118185386,0.108842775,0.28760985,-0.22297795,0.18885244,0.20937896,-0.29031074,0.42191795,0.047149673,-0.2859206,-0.003278046,-0.0086925505,0.13496414,-0.15614691,-0.029554553,-0.49032882,-0.0036591252,-0.17915653,0.12513463,-0.32152826,-0.045151915,-0.024583764,0.3335978,-0.097748466,-0.31448674,0.3705889,-0.27177504,0.26069614,-0.41318533,-0.027060054,-0.6149855,-0.27808917,0.42831746,-0.15754797,-0.09846352,0.100681834
Cyclizine,0.078316204,-0.016477091,0.013290831,-0.010644061,-0.23572752,-0.39533764,-0.18405455,0.0383778,-0.17204969,-0.32143295,-0.29619128,-0.10254216,0.15229219,0.17197156,0.09374276,0.21450643,0.17554338,-0.27124327,0.14476962,0.17815682,-0.4094494,0.48288324,-0.11702825,-0.256963,0.10439521,0.06364039,0.09371162,-0.07976493,0.16773048,-0.3662924,0.09701307,-0.36009836,0.17696632,-0.26950592,-0.09383066,0.031508174,0.43325806,0.030942393,-0.4377793,0.35959667,-0.304703,0.31847882,-0.31884438,-0.05570097,-0.71492696,-0.1790625,0.2878837,-0.2515612,-0.22966161,0.18426137
Dimenhydrinate,-0.029537302,-0.15330496,0.029340157,-0.31517166,-0.17252445,-0.32334387,-0.17283976,-0.077889614,-0.13800114,0.026843984,-0.26271707,-0.04334166,0.10642102,-0.08595204,0.06694829,-0.07090602,0.18966874,-0.28667477,0.09879572,0.21291225,-0.27632236,0.49826014,0.044176377,-0.25254208,0.24533539,-0.023412585,0.19829288,-0.07308018,-0.1903191,-0.45378846,0.02318558,0.014288363,-0.0326961,-0.422405,0.046940956,-0.017579881,0.29388657,-0.067147896,-0.2373058,0.39480188,-0.028728385,0.39861986,-0.27279797,0.0056828056,-0.43919522,-0.25816557,0.29161045,-0.0954917,-0.23949663,-0.04230447
Fosnetupitant,-0.33208987,-0.11070382,-0.089493275,-0.26695257,0.14620927,-0.21184091,0.16308586,-0.60713017,0.25793186,-0.021401823,-0.3957023,-0.29865414,0.57232,-0.35313487,-0.17256898,-0.23324446,0.21691854,-0.03834303,-0.5769739,0.14717019,0.086645246,0.036324557,-0.12855881,-0.57364523,0.2870983,0.1192032,-0.12591656,0.04833005,-0.031127531,-0.15500169,-0.49325076,-0.030124605,-0.3141988,0.037610777,-0.20222773,-0.39516908,0.17289339,0.13570789,0.22118674,0.035945207,0.26878572,0.5053196,-0.13479926,0.17115644,-0.38565242,-0.059885405,0.3475584,0.20919268,-0.6532293,-0.10566031
Calcitriol,0.0071542263,-0.0073156036,-0.009044921,0.000120929195,-0.0068805665,-0.0020611458,0.0052223946,0.0072916755,-0.0029319692,-0.008708379,-0.007960094,-0.009641522,0.005653605,-0.005688233,0.004940189,-0.0059112874,0.008477074,-0.004550893,-0.008775905,-0.0027418316,-0.005793296,0.0014083049,-0.0020019477,-0.00088394724,0.009055131,0.005247128,0.007096917,0.008225198,0.0008396945,-0.001458145,0.0053908383,0.0072312113,-0.0011610312,-0.0008619236,0.00079676986,-0.0038829604,-0.0029543946,-0.0070616617,0.0010303338,0.00039629065,-0.0018396936,-0.0019934722,0.004869726,0.0048537515,-0.0070797596,0.008609542,0.0029142075,0.009914835,0.008418053,0.0021697856
Adapalene,0.0030542917,-0.0016791738,-0.004974614,0.003917684,0.005860444,-0.0030337637,0.008407464,0.005103088,-0.005992975,-0.0058971643,-0.00538212,0.00021384897,-0.0045194896,-0.0053154184,0.007919025,0.0025020333,-0.0034716784,-0.0014822751,-0.00079112814,-0.0049461275,0.0044018417,-0.008871364,-0.0059460327,-0.0056580384,-0.003529935,-0.0014371715,-0.00756353,0.0030067074,0.0037832547,0.0023596208,-0.006698841,0.0061119953,-0.0015542461,-0.0007352285,0.0074317046,0.0010834471,0.00995292,0.008514082,-0.003666195,-0.008524503,-0.0034078502,-0.007426327,-0.0014315441,-0.001505382,-0.005750243,0.0045710746,-0.0018894174,0.0022736795,0.008836622,0.0013757747
Gadodiamide,0.0081030335,0.0005160714,0.0068443133,-0.0004292473,0.00061558664,-0.00779475,0.0035985208,-0.007379232,0.009297108,-0.0018521021,0.007901551,0.0014164114,-0.00017233938,0.0026811694,-0.0009319387,-0.0031222377,0.003405559,-0.00086332264,-0.008295499,0.005393881,0.009098689,-0.0025335143,-0.009259785,0.0022744734,0.008767703,-0.004039435,0.003685421,-0.0078834,-0.00070216984,0.0062140175,-0.003242569,0.008370179,0.0036193514,-0.0023173615,0.0016094839,-0.0005708484,0.0011770313,-0.005595115,0.001664208,-0.00993385,0.00902198,0.009985915,0.00062579545,0.00062395574,-0.009459506,-0.009632507,-0.008571322,0.009911839,-0.0033660373,0.008729498
